"file_path","caption","training_caption"
"./images/104. autoespar_toyota_toyotathon_corolla_cross_bono_4500_nov.jpg","AUTOESPAR automotive dealership marketing banner for Toyota Corolla Cross. Promotional banner for the Toyota Tathon 2025 campaign featuring a discount voucher up to $4,500 for the Corolla Cross, encouraging first-time buyers to pay the first installment in 2026. dealer: Autoespar. campaign: DISFRUTA EL TOYOTATHON 2025 - MÁS QUE AUTOS, SON GRANDES PLANES. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imagen referencial. Sujeto a términos y condiciones. Bono MAF aplica para colocación bajo tarifario regular, en caso de acceder a la operación debe contar con un plazo de financiamiento desde 36 hasta 60 meses, de acogerse a un plazo menor se aplicará la TEA según tarifario. Campaña disponible del 1 al 30 de Noviembre del 2025. - Autoespar S.A. / Ruc N° 20100821371. campaign details: Bono de dsct. hasta $ 4,500, Paga tu primera cuota en el 2026, Toyota Life, Financiamiento MAF, En parte de pago. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Corolla Cross, Promotional banner for the Toyota Tathon 2025 campaign featuring a discount voucher up to for the Corolla Cross, encouraging first-time buyers to pay the first installment in 2026, small unreadable legal footer bar, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy"
"./images/105. autoespar_toyota_toyotathon_avanza_novi.jpg","AUTOESPAR automotive dealership marketing banner for Toyota Avanza. Promotional banner for the 2025 Toyotaathon featuring a discounted Avanza SUV with a $3,000 discount voucher and a first-payment plan in 2026. dealer: Autoespar. campaign: DISFRUTA EL TOYOTATHON 2025 - MÁS QUE AUTOS, SON GRANDES PLANES. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imagen referencial. Sujeto a términos y condiciones. Bono MAF aplica para colocación bajo tarifario regular, en caso de acceder a la operación debe contar con un plazo de financiamiento desde 36 hasta 60 meses, de acogerse a un plazo menor se aplicará la TEA según tarifario. Campaña disponible del 1 al 30 de Noviembre del 2025. - Autoespar S.A. / Ruc N° 20100821371. campaign details: Bono de dsct. hasta $ 3,000, Paga tu primera cuota en el 2026, Toyota Life, Financiamiento MAF, En parte de pago. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Avanza, small unreadable legal footer bar, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy area, small unreadable legal footer bar, high quality commercial design"
"./images/106. autoespar_toyota_toyotathon_yaris_cross_bono_4850_nov_2.jpg","AUTOESPAR automotive dealership marketing banner for Toyota Yaris Cross. Promotional banner for the Toyota Yaris Cross 2025, offering a discount voucher up to $4,850 and a first payment plan in 2026. engine or powertrain: 1.5 FULL D-LUX CVT (2025) versión 1323. transmission: CVT. dealer: Autoespar. campaign: DISFRUTA EL TOYOTATHON 2025 - MÁS QUE AUTOS, SON GRANDES PLANES. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imagen referencial. Sujeto a términos y condiciones. Bono sujeto a financiamiento MAF modelo YARIS CROSS 1.5 FULL D-LUX CVT (2025) PLATA METALICO, versión 1323. Año modelo 2025. Bajo la estructura: CI 35% - 48 cuotas mensuales TEA referencial: 10.99%, TCEA referencial: 13.80%. Campaña disponible del 1 al 30 de Noviembre del 2025. - Autoespar S.A. / Ruc N° 20100821371. campaign details: Bono de dsct. hasta $ 4,850, Paga tu primera cuota en el 2026, Toyota Life, Financiamiento MAF, En parte de pago. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Yaris Cross, Yaris, 5 FULL D-LUX CVT (2025) versión 1323, small unreadable legal footer bar, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy area, small unreadable legal footer bar, high quality commercial design"
"./images/107. autoespar_toyota_toyotathon_rush_bono_3500_nov.jpg","AUTOESPAR automotive dealership marketing banner for Toyota Rush. Promotional banner for the Toyota Tathon 2025 event featuring a discount voucher up to $3,500 for purchasing a Toyota Rush vehicle, with the first payment due in 2026. dealer: Autoespar. campaign: DISFRUTA EL TOYOTATHON 2025 - MÁS QUE AUTOS, SON GRANDES PLANES. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imagen referencial. Sujeto a términos y condiciones. Bono MAF aplica para colocación bajo tarifario regular, en caso de acceder a la operación debe contar con un plazo de financiamiento desde 36 hasta 60 meses, de acogerse a un plazo menor se aplicará la TEA según tarifario. Campaña disponible del 1 al 30 de Noviembre del 2025. - Autoespar S.A. / Ruc N° 20100821371. campaign details: Bono de dsct. hasta $ 3,500, Paga tu primera cuota en el 2026, Toyota Life, Financiamiento MAF, En parte de pago. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Rush, small unreadable legal footer bar, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy area, small unreadable legal footer bar, high quality commercial design"
"./images/108. autoespar_toyota_toyotathon_yaris_bono_3500_nov.jpg.jpg","AUTOESPAR automotive dealership marketing banner for Toyota Yaris. Promotional banner for the Toyota Yaris, offering a $3,500 discount voucher and the option to pay the first installment in 2026. Features a silver Toyota Yaris and two women in a park setting. dealer: Autoespar. campaign: REGRESÓ EL TOYOTATHON 2025 - MÁS QUE AUTOS, SON GRANDES PLANES. warranty message: Hasta 10 años o 200,000 km. includes the conditions/legal disclaimer area at the bottom of the image, usually inside a black, white, or red horizontal rectangle with very small Spanish legal text. Spanish conditions context: Imagen referencial. Sujeto a términos y condiciones. Bono MAF aplica para colocación bajo tarifario regular, en caso de acceder a la operación debe contar con un plazo de financiamiento desde 36 hasta 60 meses, de acogerse a un plazo menor se aplicará la TEA según tarifario. Campaña disponible del 1 al 30 de Noviembre del 2025. - Autoespar S.A. / Ruc N° 20100821371. campaign details: Bono de dsct. hasta $ 3,500, Paga tu primera cuota en el 2026, Toyota Life, Financiamiento MAF, En parte de pago. social channel: Facebook. Autoespar dealership promotional automotive advertising layout, high quality commercial banner design.","AUTOESPAR dealership automotive advertisement, Toyota Yaris, Promotional banner for the Toyota Yaris, offering a discount voucher and the option to pay the first installment in 2026, Features a silver Toyota Yaris and two women in a park setting, clean promotional banner layout, vehicle-focused composition, bold red white and black graphic blocks, blank copy area, small"
"./images/toyota1.jpg","Toyota automotive advertising image. Toyota Advertising : The power future , Toyota HILUX ,conquer the untamed with the toyota gr sport 2023.unleash the beast within as you navigate rugged terrains and overcome any obstacle.designed for aventure enthusiasts who crave power and performance . White Toyota Hilux GR Sport 2023 showcased in a snowy mountain landscape, emphasizing off-road capabilities and adventure. High quality Toyota commercial visual reference, vehicle-focused marketing composition, clean automotive product photography or promotional banner style, suitable for Stable Diffusion LoRA fine-tuning.","Toyota automotive advertising reference, Toyota vehicle, The power future , Toyota HILUX ,conquer the untamed with the toyota gr sport 2023.unleash the beast within as you navigate rugged terrains and overcome any obstacle.designed for aventure enthusiasts who crave power and performance, White Toyota Hilux GR Sport 2023 showcased in a snowy mountain landscape, emphasizing off-road"
"./images/toyota2.jpg","Toyota automotive advertising image. Toyota Advertising :NUSA TOYOTA ,it's time for everyone , to advanced everywhere HEV , Nusa toyota ,let's go beyond . A banner featuring two white Toyota SUVs with the text ""IT'S TIME FOR EVERYONE TO ADVANCE EVERYWHERE"" and the logo ""HEV"" in the center. High quality Toyota commercial visual reference, vehicle-focused marketing composition, clean automotive product photography or promotional banner style, suitable for Stable Diffusion LoRA fine-tuning.","Toyota automotive advertising reference, Toyota vehicle, NUSA TOYOTA ,its go beyond, A banner featuring two white Toyota SUVs with the text and the logo in the center, polished vehicle-focused marketing composition, clean commercial photography, modern campaign layout, high quality automotive visual style"
"./images/toyota3.jpg","Toyota automotive advertising image. Toyota Advertising : Chase your everyday thrills in the 2026 Toyota Camry. Its sleek design, responsive hybrid performance, and premium interior turn routine into excitement. A red Toyota Camry is displayed in a white background with the words ""All-New"" and ""Let's Go Places"" on the image. High quality Toyota commercial visual reference, vehicle-focused marketing composition, clean automotive product photography or promotional banner style, suitable for Stable Diffusion LoRA fine-tuning.","Toyota automotive advertising reference, Toyota vehicle, Chase your everyday thrills in the 2026 Toyota Camry, Its sleek design, responsive hybrid performance, and premium interior turn routine into excitement, polished vehicle-focused marketing composition, clean commercial photography, modern campaign layout, high quality automotive visual style"
"./images/toyota4.jpg","Toyota automotive advertising image. Toyota Advertising : The redesigned Toyota C-HR is a fully electric compact crossover that trades boxy utility for exhilarating, sports-car-like performance and aggressive styling. Built to stand out. New Toyota C-HR: Stand Out with Style and Performance. High quality Toyota commercial visual reference, vehicle-focused marketing composition, clean automotive product photography or promotional banner style, suitable for Stable Diffusion LoRA fine-tuning.","Toyota automotive advertising reference, Toyota vehicle, The redesigned Toyota C-HR is a fully electric compact crossover that trades boxy utility for exhilarating, sports-car-like performance and aggressive styling, Built to stand out, polished vehicle-focused marketing composition, clean commercial photography, modern campaign layout, high quality automotive visual style"
"./images/toyota5.jpg","Toyota automotive advertising image. Toyota Advertising :Toyota C-HR , For long journeys, you want a car that delivers exceptional highway fuel economy without sacrificing cabin comfort, ride quality, or advanced driver assistance technologies. Fuel-Efficient Toyota SUV for Long Journeys"" - A white Toyota SUV is showcased against a mountainous backdrop with a sunrise, emphasizing its fuel efficiency for extended travel. High quality Toyota commercial visual reference, vehicle-focused marketing composition, clean automotive product photography or promotional banner style, suitable for Stable Diffusion LoRA fine-tuning.","Toyota automotive advertising reference, Toyota vehicle, Toyota C-HR , For long journeys, you want a car that delivers exceptional highway fuel economy without sacrificing cabin comfort, ride quality, or advanced driver assistance technologies, Fuel-Efficient Toyota SUV for Long Journeys"" - A white Toyota SUV is showcased against a mountainous backdrop with a sunrise, emphasizing its"
"./images/toyota6.jpg","Toyota automotive advertising image. Toyota Advertising :Toyota COROLLA , ""lo hacemos mas facil ,$1000 reembolso de fabrica!"" ToyotaCare is a complimentary maintenance and roadside assistance plan that comes with the purchase or lease of every new Toyota. A red Toyota Corolla is advertised with a $1000 factory rebate and ToyotaCare included. High quality Toyota commercial visual reference, vehicle-focused marketing composition, clean automotive product photography or promotional banner style, suitable for Stable Diffusion LoRA fine-tuning.","Toyota automotive advertising reference, Toyota vehicle, Toyota COROLLA , ToyotaCare is a complimentary maintenance and roadside assistance plan that comes with the purchase or lease of every new Toyota, A red Toyota Corolla is advertised with a factory rebate and ToyotaCare included, polished vehicle-focused marketing composition, clean commercial photography, modern campaign layout, high quality automotive"
"./images/toyota7.jpg","Toyota automotive advertising image. Toyota Advertising : 60 years of Delta Comercial: The guarantee of your Toyota investment . A banner showcasing a lineup of Toyota vehicles, including SUVs and a bus, set against a city skyline. The Toyota logo and the slogan ""ELIGE TU DESTINO..."" are prominently displayed. The text ""LA GARANTÍA DE TU INVERSIÓN"" and ""Delta Comercial, S.A."" are also visible, along with a ""60 AÑOS"" logo. High quality Toyota commercial visual reference, vehicle-focused marketing composition, clean automotive product photography or promotional banner style, suitable for Stable Diffusion LoRA fine-tuning.","Toyota automotive advertising reference, Toyota vehicle, of Delta Comercial: The guarantee of your Toyota investment, A banner showcasing a lineup of Toyota vehicles, including SUVs and a bus, set against a city skyline, polished vehicle-focused marketing composition, clean commercial photography, modern campaign layout, high quality automotive visual style"
"./images/toyota8.jpg","Toyota automotive advertising image. Toyota Advertising :La nueva Toyota Hilux Limited (incluyendo la edici�n TSS) es una de las pick-ups m�s destacadas de la marca, ""como ella no hay"". New Toyota Hilux Limited: Unmatched Capability in a Stunning White. High quality Toyota commercial visual reference, vehicle-focused marketing composition, clean automotive product photography or promotional banner style, suitable for Stable Diffusion LoRA fine-tuning.","Toyota automotive advertising reference, Toyota vehicle, La nueva Toyota Hilux Limited (incluyendo la edici�n TSS) es una de las pick-ups m�s destacadas de la marca,, New Toyota Hilux Limited: Unmatched Capability in a Stunning White, polished vehicle-focused marketing composition, clean commercial photography, modern campaign layout, high quality automotive visual style"
"./images/toyota9.png","Toyota automotive advertising image. Toyota Advertising :Toyoya COROLLA HYBRID ""tu nueva toyota espera por ti..!!"" ,with a promotional interest rate of 7.99% and Bonus to $6300, maintenance 15,000 km. Promotional banner for the new Toyota Corolla Hybrid, featuring a 7.99% interest rate, a $6,300 bonus, and 15 km maintenance included, presented by Grupo Pana. High quality Toyota commercial visual reference, vehicle-focused marketing composition, clean automotive product photography or promotional banner style, suitable for Stable Diffusion LoRA fine-tuning.","Toyota automotive advertising reference, Toyota vehicle, Toyoya COROLLA HYBRID ,with a promotional interest rate of % and Bonus to maintenance, Promotional banner for the new Toyota Corolla Hybrid, featuring a % interest rate, a bonus, and maintenance included, presented by Grupo Pana, polished vehicle-focused marketing composition, clean commercial photography, modern campaign layout, high quality automotive"
"./images/toyota10.jpg","Toyota automotive advertising image. Toyota Advertising :Toyota RAV4 , Everything is better with Toyota;"" the RAV4 is in a league of its own. A red Toyota RAV4 SUV is featured in a promotional banner with the slogan ""CON TOYOTA TODO ES MEJOR"" and ""RAV4 ES OTRA HISTORIA."" The background shows a scenic outdoor setting with mountains. The image is designed for online car financing, as indicated by the ""COTIZA EN LÍNEA"" button. High quality Toyota commercial visual reference, vehicle-focused marketing composition, clean automotive product photography or promotional banner style, suitable for Stable Diffusion LoRA fine-tuning.","Toyota automotive advertising reference, Toyota vehicle, Toyota RAV4 , Everything is better with Toyota;CON TOYOTA TODO ES MEJORRAV4 ES OTRA HISTORIA.COTIZA EN LÍNEA"" button, High quality Toyota commercial visual reference, vehicle-focused marketing composition, clean automotive product photography or promotional banner style, suitable for Stable Diffusion LoRA fine-tuning, polished vehicle-focused marketing composition, clean commercial photography, modern"
"./images/toyota11.jpg","Toyota automotive advertising image. Toyota Advertising : Toyota RAV4 HYBRID ,Power redefined: starting at �275/month (48 installments); final installment of �8. A banner-style advertisement for the new Toyota RAV4 Hybrid, showcasing the vehicle in a cityscape at night with a focus on its sleek design and the promotional offer of 275€ per month. High quality Toyota commercial visual reference, vehicle-focused marketing composition, clean automotive product photography or promotional banner style, suitable for Stable Diffusion LoRA fine-tuning.","Toyota automotive advertising reference, Toyota vehicle, Toyota RAV4 HYBRID ,Power redefined: starting at �275/month (48 installments); final installment of �8, A banner-style advertisement for the new Toyota RAV4 Hybrid, showcasing the vehicle in a cityscape at night with a focus on its sleek design and the promotional offer of 275€ per month, polished vehicle-focused marketing"
"./images/toyota12.jpeg","Toyota automotive advertising image. High quality Toyota commercial visual reference, vehicle-focused marketing composition, clean automotive product photography or promotional banner style, suitable for Stable Diffusion LoRA fine-tuning.","Toyota automotive advertising reference, Toyota vehicle, High quality Toyota commercial visual reference, vehicle-focused marketing composition, clean automotive product photography or promotional banner style, suitable for Stable Diffusion LoRA fine-tuning, polished vehicle-focused marketing composition, clean commercial photography, modern campaign layout, high quality automotive visual style"
"./images/toyota13.jpg","Toyota automotive advertising image. Toyota Advertising :Toyota YARIS CROSS HYBRID ,Up to 15 years for your Toyota: Toyota Relax warranty. New Toyota Yaris Cross Hybrid on the road with a 15-year warranty. High quality Toyota commercial visual reference, vehicle-focused marketing composition, clean automotive product photography or promotional banner style, suitable for Stable Diffusion LoRA fine-tuning.","Toyota automotive advertising reference, Toyota vehicle, High quality Toyota commercial visual reference, vehicle-focused marketing composition, clean automotive product photography or promotional banner style, suitable for Stable Diffusion LoRA fine-tuning, polished vehicle-focused marketing composition, clean commercial photography, modern campaign layout, high quality automotive visual style"
"./images/toyota14.jpg","Toyota automotive advertising image. Toyota Advertising :Toyota COROLLA , An image of a couple having a picnic with their pet, with the title ""Add a Corolla to Your Life"" � CVI: A Step Towards Excellence. A white Toyota Corolla is shown in a promotional banner with the text ""PONLE COROLLA A TU VIDA"" and images of people enjoying life with the car. High quality Toyota commercial visual reference, vehicle-focused marketing composition, clean automotive product photography or promotional banner style, suitable for Stable Diffusion LoRA fine-tuning.","Toyota automotive advertising reference, Toyota vehicle, Toyota COROLLA , An image of a couple having a picnic with their pet, with the title � CVI: A Step Towards Excellence, A white Toyota Corolla is shown in a promotional banner with the text and images of people enjoying life with the car, polished vehicle-focused marketing composition"
"./images/toyota15.jpg","Toyota automotive advertising image. Toyota Advertising :Toyota TACOMA ,Make the most of summer: the new 2026 Toyota Tacoma. No games, no pressure, real numbers. $0 down, $399/month for 36 months, 4 years of maintenance included. Buy now. A red and white banner advertisement for the 2026 Toyota Tacoma truck, featuring a white pickup truck, a $0 down payment offer, and a $399 monthly payment for 36 months with 4 years of maintenance included. High quality Toyota commercial visual reference, vehicle-focused marketing composition, clean automotive product photography or promotional banner style, suitable for Stable Diffusion LoRA fine-tuning.","Toyota automotive advertising reference, Toyota vehicle, Toyota TACOMA ,Make the most of summer: the new 2026 Toyota Tacoma, No games, no pressure, real numbers, polished vehicle-focused marketing composition, clean commercial photography, modern campaign layout, high quality automotive visual style"
"./images/toyota16.jpg","Toyota automotive advertising image. Toyota Advertising :Toyota Hybrid ,An image of various Toyota models;"" Kinto helps you try out new technologies. A banner featuring three Toyota Corolla Cross vehicles, showcasing the brand's new hybrid technology, with a clear sky and reflective road surface. High quality Toyota commercial visual reference, vehicle-focused marketing composition, clean automotive product photography or promotional banner style, suitable for Stable Diffusion LoRA fine-tuning.","Toyota automotive advertising reference, Toyota vehicle, Toyota Hybrid ,An image of various Toyota models;"" Kinto helps you try out new technologies, A banner featuring three Toyota Corolla Cross vehicles, showcasing the brand's new hybrid technology, with a clear sky and reflective road surface, polished vehicle-focused marketing composition, clean commercial photography, modern campaign layout, high quality"
"./images/toyota17.jpg","Toyota automotive advertising image. Toyota Advertising :toyota Camry ,it's the stops that inspire us to go , let's go places , An image of a couple in the countryside with hot air balloons. A red Toyota Camry is parked on a road with hot air balloons in the sky and a couple walking in the background. The text reads ""It's the stops that inspire us to go. High quality Toyota commercial visual reference, vehicle-focused marketing composition, clean automotive product photography or promotional banner style, suitable for Stable Diffusion LoRA fine-tuning.","Toyota automotive advertising reference, Toyota vehicle, toyota Camry ,its go places , An image of a couple in the countryside with hot air balloons, A red Toyota Camry is parked on a road with hot air balloons in the sky and a couple walking in the background, polished vehicle-focused marketing composition, clean commercial photography, modern"
"./images/toyota18.jpg","Toyota automotive advertising image. Toyota Advertising :The Toyota C-HR comes with standard Toyota Safety Sense, including: Pre-Collision System (PCS), Lane Departure Alert (LDA), Dynamic Radar Cruise Control (DRCC), and Automatic High Beams (AHB). A banner showcasing the Toyota C-HR with its standard Toyota Safety Sense features, including Pre-Collision System, Lane Departure Warning, Dynamic Radar Cruise Control, and Automatic High Beams. High quality Toyota commercial visual reference, vehicle-focused marketing composition, clean automotive product photography or promotional banner style, suitable for Stable Diffusion LoRA fine-tuning.","Toyota automotive advertising reference, Toyota vehicle, The Toyota C-HR comes with standard Toyota Safety Sense, including: Pre-Collision System (PCS), Lane Departure Alert (LDA), Dynamic Radar Cruise Control (DRCC), and Automatic High Beams (AHB), A banner showcasing the Toyota C-HR with its standard Toyota Safety Sense features, including Pre-Collision System, Lane Departure Warning, Dynamic Radar Cruise"
"./images/toyota19.jpg","Toyota automotive advertising image. Toyota Advertising :Toyota Camry , Spring Savings Event: New 2026 Toyota Camry LE�lease for $339 per month for 36 months. Banner for Town Toyota's spring savings event featuring a 2026 Toyota Camry XLE for $339 per month for 36 months. High quality Toyota commercial visual reference, vehicle-focused marketing composition, clean automotive product photography or promotional banner style, suitable for Stable Diffusion LoRA fine-tuning.","Toyota automotive advertising reference, Toyota vehicle, Toyota Camry , Spring Savings Event: New 2026 Toyota Camry LE�lease for per month for, Banner for Town Toyota's spring savings event featuring a 2026 Toyota Camry XLE for per month for, polished vehicle-focused marketing composition, clean commercial photography, modern campaign layout, high quality automotive visual style"
"./images/toyota20.jpg","Toyota automotive advertising image. Toyota Advertising :Toyota Hilux, Corolla, Runner�Toyota Night. Only on April 4, 2019, until midnight. We look forward to seeing you at our agencies and dealerships. (Image showing various Toyota models). Noche Toyota Special Event: April 4, 2019, Fireworks Promotion - Toyota Vehicles on Display. High quality Toyota commercial visual reference, vehicle-focused marketing composition, clean automotive product photography or promotional banner style, suitable for Stable Diffusion LoRA fine-tuning.","Toyota automotive advertising reference, Toyota vehicle, Toyota Hilux, Corolla, Runner�Toyota Night, Only on April 4, 2019, until midnight, polished vehicle-focused marketing composition, clean commercial photography, modern campaign layout, high quality automotive visual style"
"./images/toyota21.jpg","Toyota automotive advertising image. Toyota Advertising :Toyota c-hr ,corolla,tacoma , cash back savings on 21 toyota models , see your local toyota dealer for great offers , offers end 02/28/2018. A banner-style advertisement for Toyota showcasing cash back savings on 21 models, with images of three vehicles and a snowy background. High quality Toyota commercial visual reference, vehicle-focused marketing composition, clean automotive product photography or promotional banner style, suitable for Stable Diffusion LoRA fine-tuning.","Toyota automotive advertising reference, Toyota vehicle, Toyota c-hr ,corolla,tacoma , cash back savings on 21 toyota models , see your local toyota dealer for great offers , offers end 02/28/2018, A banner-style advertisement for Toyota showcasing cash back savings on 21 models, with images of three vehicles and a snowy background, polished vehicle-focused marketing composition"
"./images/toyota22.jpg","Toyota automotive advertising image. Toyota Advertising :Toyota targets 2026: new car ,vehicles concealed under fabric covers bearing the Toyota log and crowds cheering for these models. A banner for Toyota Ataca 2026, featuring three white cars with Toyota logos, set against a black background with the text ""NUEVOS AUTOS"" and ""TOYOTA ATACA 2026"". High quality Toyota commercial visual reference, vehicle-focused marketing composition, clean automotive product photography or promotional banner style, suitable for Stable Diffusion LoRA fine-tuning.","Toyota automotive advertising reference, Toyota vehicle, Toyota targets 2026: new car ,vehicles concealed under fabric covers bearing the Toyota log and crowds cheering for these models, A banner for Toyota Ataca 2026, featuring three white cars with Toyota logos, set against a black background with the text and, polished vehicle-focused marketing composition, clean commercial photography"
"./images/toyota23.jpg","Toyota automotive advertising image. Toyota Advertising :Toyota Yaris, Corolla, Corolla Cross, Hilux, Hiace, Toyota Plan: get into a brand-new Toyota with 2026 installment plans.an image of a mother and daughter surrounded by hearts. A red and black banner with a woman and child sitting in front of a car that says ""Subite a tu Toyota OKM en cuotas. High quality Toyota commercial visual reference, vehicle-focused marketing composition, clean automotive product photography or promotional banner style, suitable for Stable Diffusion LoRA fine-tuning.","Toyota automotive advertising reference, Toyota vehicle, Toyota Yaris, Corolla, Corolla Cross, Hilux, Hiace, Toyota Plan: get into a brand-new Toyota with 2026 installment plans.an image of a mother and daughter surrounded by hearts, A red and black banner with a woman and child sitting in front of a car that says ""Subite a tu Toyota"
"./images/toyota24.jpg","Toyota automotive advertising image. Toyota Advertising :Toyota TACOMA ,HILUX , COROLLA CROSS .Toyota incentives for May 2026, Triangle Toyota, an image of three of the most prominent car models. May 2026 Incentives: Toyota Trucks and SUVs on Display at Triangle Toyota. High quality Toyota commercial visual reference, vehicle-focused marketing composition, clean automotive product photography or promotional banner style, suitable for Stable Diffusion LoRA fine-tuning.","Toyota automotive advertising reference, Toyota vehicle, Toyota TACOMA ,HILUX , COROLLA CROSS.Toyota incentives for May 2026, Triangle Toyota, an image of three of the most prominent car models, May 2026 Incentives: Toyota Trucks and SUVs on Display at Triangle Toyota, polished vehicle-focused marketing composition, clean commercial photography, modern campaign layout, high quality automotive visual style"
"./images/toyota25.jpg","Toyota automotive advertising image. Toyota Advertising :Toyota C-HR, redesigned 2026 Toyota C-HR: designed to stand out, created to surprise. Featuring maximum efficiency, advanced technology, innovative design, and Toyota qualit ,now available at Toyota de San Juan. A banner-style advertisement for the 2026 Toyota C-HR, featuring a white SUV in a picturesque street setting with a colonial-style building in the background. The ad highlights the car's design, advanced technology, and innovative features, and provides contact information for the Triangle Toyota dealership in San Juan, PR. High quality Toyota commercial visual reference, vehicle-focused marketing composition, clean automotive product photography or promotional banner style, suitable for Stable Diffusion LoRA fine-tuning.","Toyota automotive advertising reference, Toyota vehicle, Toyota C-HR, redesigned 2026 Toyota C-HR: designed to stand out, created to surprise, Featuring maximum efficiency, advanced technology, innovative design, and Toyota qualit ,now available at Toyota de San Juan, polished vehicle-focused marketing composition, clean commercial photography, modern campaign layout, high quality automotive visual style"
"./images/toyota26.jpg","Toyota automotive advertising image. Toyota Advertising :Toyota TACOMA , COROLLA CROSS , COROLLA , End-of-month deals at Triangle Toyota�the best offers of the month. Happy customers always. Lifetime warranty with unlimited mileage. $0 down and up to 72-month financing. An image of a group of salespeople showcasing the best Toyota products. End-of-month best offers at Triangle Toyota featuring 2026 Tacoma, RAV4, and Corolla with lifetime warranty and $0 down financing. High quality Toyota commercial visual reference, vehicle-focused marketing composition, clean automotive product photography or promotional banner style, suitable for Stable Diffusion LoRA fine-tuning.","Toyota automotive advertising reference, Toyota vehicle, Toyota TACOMA , COROLLA CROSS , COROLLA , End-of-month deals at Triangle Toyota�the best offers of the month, Happy customers always, polished vehicle-focused marketing composition, clean commercial photography, modern campaign layout, high quality automotive visual style"
"./images/toyota27.jpg","Toyota automotive advertising image. Toyota Advertising :Toyota RAV4: lifetime warranty, 10 years of roadside assistance, 2 years of maintenance, Triangle Relax, and an image of a family buying the RAV4 model. A banner showcasing Toyota's Triangle Max warranty, featuring a family, a car, and the dealership's logo, with promises of a lifetime warranty, 10 years of roadside assistance, and 2 years of maintenance. High quality Toyota commercial visual reference, vehicle-focused marketing composition, clean automotive product photography or promotional banner style, suitable for Stable Diffusion LoRA fine-tuning.","Toyota automotive advertising reference, Toyota vehicle, High quality Toyota commercial visual reference, vehicle-focused marketing composition, clean automotive product photography or promotional banner style, suitable for Stable Diffusion LoRA fine-tuning, polished vehicle-focused marketing composition, clean commercial photography, modern campaign layout, high quality automotive visual style"
"./images/toyota28.png","Toyota automotive advertising image. Toyota Advertising :Toyota C-HR , Appearances aren't deceiving: the new Toyota C-HR range�Electric Hybrid and Plug-in Hybrid. An image of the Toyota C-HR hybrid model. New Toyota C-HR Electric Hybrid and Plug-in Hybrid unveiled with a sleek design. High quality Toyota commercial visual reference, vehicle-focused marketing composition, clean automotive product photography or promotional banner style, suitable for Stable Diffusion LoRA fine-tuning.","Toyota automotive advertising reference, Toyota vehicle, Toyota C-HR , Appearances aren't deceiving: the new Toyota C-HR range�Electric Hybrid and Plug-in Hybrid, An image of the Toyota C-HR hybrid model, polished vehicle-focused marketing composition, clean commercial photography, modern campaign layout, high quality automotive visual style"
"./images/toyota29.png","Toyota automotive advertising image. Toyota Advertising :Toyota RAV4 , The all-new RAV4�always the best. It features a new design, new engines, a new 6-speed transmission, a touchscreen radio with built-in internet, and the most interior space in its class. Safety features include ABS brakes and dual airbags. Toyota is Toyota�an image that stands out in the city. New RAV4 from Toyota: Red SUV with modern design, dual-CVT engines, six speeds, radio touch screen, and safety features. High quality Toyota commercial visual reference, vehicle-focused marketing composition, clean automotive product photography or promotional banner style, suitable for Stable Diffusion LoRA fine-tuning.","Toyota automotive advertising reference, Toyota vehicle, Toyota RAV4 , The all-new RAV4�always the best, It features a new design, new engines, a new 6-speed transmission, a touchscreen radio with built-in internet, and the most interior space in its class, polished vehicle-focused marketing composition, clean commercial photography, modern campaign layout, high quality automotive visual style"
